filename,index,prob
Antarctissa_denticulata-cyrindrica/04518_00380-02.jpg,2,0.8787831
Antarctissa_denticulata-cyrindrica/04572_00134-21.jpg,2,0.88385254
Antarctissa_denticulata-cyrindrica/04600_00060-31.jpg,2,0.8806581
Antarctissa_denticulata-cyrindrica/04671_00358-11.jpg,2,0.8575702
Antarctissa_denticulata-cyrindrica/04798_00022-02.jpg,2,0.86474574
Antarctissa_denticulata-cyrindrica/04932_00277-12.jpg,2,0.8698693
Antarctissa_denticulata-cyrindrica/05008_00123-29.jpg,2,0.86357784
Antarctissa_denticulata-cyrindrica/05052_00059-03.jpg,2,0.85498714
Antarctissa_denticulata-cyrindrica/05138_00253-09.jpg,2,0.89576346
Antarctissa_denticulata-cyrindrica/05458_00322-01.jpg,2,0.8895042
Antarctissa_denticulata-cyrindrica/05604_00376-18.jpg,2,0.8600338
Antarctissa_denticulata-cyrindrica/05804_00187-20.jpg,2,0.6449087
Antarctissa_denticulata-cyrindrica/05862_00419-20.jpg,2,0.8914228
Antarctissa_denticulata-cyrindrica/06039_00110-18.jpg,2,0.87239957
Antarctissa_denticulata-cyrindrica/06380_00214-35.jpg,2,0.8787117
Antarctissa_denticulata-cyrindrica/06599_00082-18.jpg,2,0.8389839
Antarctissa_denticulata-cyrindrica/06694_00338-32.jpg,2,0.8697442
Antarctissa_denticulata-cyrindrica/06800_00272-17.jpg,2,0.8636228
Antarctissa_denticulata-cyrindrica/06911_00234-29.jpg,2,0.77411634
Antarctissa_denticulata-cyrindrica/07073_00198-17.jpg,2,0.86230123
Antarctissa_denticulata-cyrindrica/07230_00143-04.jpg,2,0.87980276
Antarctissa_denticulata-cyrindrica/07395_00353-35.jpg,2,0.8206624
Antarctissa_denticulata-cyrindrica/07761_00315-15.jpg,2,0.87433255
Antarctissa_denticulata-cyrindrica/07947_00442-03.jpg,2,0.8695936
Antarctissa_denticulata-cyrindrica/08335_00344-13.jpg,2,0.3620744
Antarctissa_denticulata-cyrindrica/08438_00379-30.jpg,2,0.8422397
Antarctissa_denticulata-cyrindrica/08692_00294-23.jpg,2,0.87223434
Antarctissa_denticulata-cyrindrica/08846_00056-33.jpg,2,0.873284
Antarctissa_denticulata-cyrindrica/09010_00247-10.jpg,2,0.89111507
Antarctissa_denticulata-cyrindrica/09377_00405-30.jpg,2,0.87122273
Antarctissa_denticulata-cyrindrica/09683_00155-30.jpg,2,0.7965567
Antarctissa_denticulata-cyrindrica/10360_00104-33.jpg,2,0.8780638
Antarctissa_denticulata-cyrindrica/11465_00140-13.jpg,2,0.8501637
Antarctissa_denticulata-cyrindrica/12427_00252-11.jpg,2,0.8708094
Antarctissa_juvenile/00009_00411-21.jpg,3,0.8963797
Antarctissa_juvenile/00015_00051-01.jpg,3,0.89440036
Antarctissa_juvenile/00020_00280-21.jpg,3,0.86370546
Antarctissa_juvenile/00027_00042-29.jpg,3,0.887374
Antarctissa_juvenile/00032_00365-15.jpg,3,0.8443402
Antarctissa_juvenile/00038_00422-13.jpg,3,0.8876229
Antarctissa_juvenile/00047_00173-12.jpg,3,0.8821683
Antarctissa_juvenile/00054_00144-02.jpg,3,0.89125484
Antarctissa_juvenile/00059_00205-12.jpg,3,0.8745234
Antarctissa_juvenile/00066_00173-01.jpg,3,0.8849866
Antarctissa_juvenile/00071_00101-32.jpg,3,0.8839503
Antarctissa_juvenile/00074_00219-20.jpg,3,0.90099186
Antarctissa_juvenile/00079_00117-19.jpg,3,0.8919585
Antarctissa_juvenile/00082_00339-34.jpg,3,0.89709777
Antarctissa_juvenile/00087_00360-21.jpg,3,0.8789113
Antarctissa_juvenile/00093_00221-10.jpg,3,0.8882086
Antarctissa_juvenile/00096_00148-19.jpg,3,0.87345093
Antarctissa_juvenile/00103_00277-05.jpg,3,0.88827896
Antarctissa_juvenile/00110_00303-15.jpg,3,0.8938776
Antarctissa_juvenile/00116_00013-01.jpg,3,0.8889451
Antarctissa_juvenile/00126_00126-03.jpg,3,0.78457624
Antarctissa_juvenile/00130_00161-30.jpg,3,0.8827207
Antarctissa_juvenile/00136_00234-30.jpg,3,0.59553707
Antarctissa_juvenile/00140_00339-05.jpg,3,0.8831581
Antarctissa_juvenile/00146_00243-17.jpg,3,0.8839281
Antarctissa_juvenile/00150_00315-19.jpg,3,0.8858564
Antarctissa_juvenile/00156_00274-32.jpg,3,0.881041
Antarctissa_juvenile/00163_00098-09.jpg,3,0.88570094
Antarctissa_juvenile/00171_00204-07.jpg,3,0.89025795
Antarctissa_juvenile/00176_00455-08.jpg,3,0.8923383
Antarctissa_juvenile/00188_00639-03.jpg,3,0.8813284
Antarctissa_juvenile/00197_00370-05.jpg,3,0.893046
Antarctissa_juvenile/00205_00422-10.jpg,3,0.89513326
Antarctissa_juvenile/00216_00128-13.jpg,3,0.8758084
Antarctissa_juvenile/00222_00319-12.jpg,3,0.89465094
Antarctissa_juvenile/00231_00320-45.jpg,3,0.86569947
Antarctissa_juvenile/00235_00222-33.jpg,3,0.89271146
Antarctissa_juvenile/00247_00371-04.jpg,3,0.8884433
Antarctissa_juvenile/00260_00322-03.jpg,3,0.85199296
Antarctissa_juvenile/00271_00182-26.jpg,3,0.88905066
Antarctissa_juvenile/00275_00392-07.jpg,3,0.88586974
Antarctissa_juvenile/00280_00088-11.jpg,3,0.8946201
Antarctissa_juvenile/00284_00241-21.jpg,3,0.8895204
Antarctissa_juvenile/00293_00174-24.jpg,3,0.8739823
Antarctissa_juvenile/00298_00373-09.jpg,3,0.88102746
Antarctissa_juvenile/00303_00258-19.jpg,3,0.8809311
Antarctissa_juvenile/00314_00085-40.jpg,3,0.88079864
Antarctissa_juvenile/00326_00102-25.jpg,3,0.8849732
Antarctissa_juvenile/00330_00288-15.jpg,3,0.8915419
Antarctissa_juvenile/00334_00215-27.jpg,3,0.8927185
Antarctissa_juvenile/00348_00053-28.jpg,3,0.88600767
Antarctissa_juvenile/00350_00395-12.jpg,3,0.89281553
Antarctissa_juvenile/00361_00074-24.jpg,3,0.893136
Antarctissa_juvenile/00366_00347-31.jpg,3,0.8915277
Antarctissa_juvenile/00374_00333-05.jpg,3,0.8815326
Antarctissa_juvenile/00378_00270-08.jpg,3,0.8776994
Antarctissa_juvenile/00393_00320-37.jpg,3,0.8816563
Antarctissa_juvenile/00401_00227-40.jpg,3,0.85667294
Antarctissa_juvenile/00409_00185-06.jpg,3,0.87923914
Antarctissa_juvenile/00416_00343-35.jpg,3,0.88583595
Antarctissa_juvenile/00424_00053-40.jpg,3,0.86764014
Antarctissa_juvenile/00430_00308-34.jpg,3,0.8811592
Antarctissa_juvenile/00435_00356-12.jpg,3,0.80957973
Antarctissa_juvenile/00452_00325-04.jpg,3,0.88888437
Antarctissa_juvenile/00458_00128-15.jpg,3,0.88020086
Antarctissa_juvenile/00472_00318-05.jpg,3,0.8816178
Antarctissa_juvenile/00488_00099-19.jpg,3,0.87543154
Antarctissa_juvenile/00498_00173-25.jpg,3,0.8791362
Antarctissa_juvenile/00521_00303-02.jpg,3,0.8946004
Antarctissa_juvenile/00538_00237-05.jpg,3,0.8854152
Antarctissa_juvenile/00549_00351-11.jpg,3,0.89909536
Antarctissa_juvenile/00563_00181-25.jpg,3,0.8749214
Antarctissa_juvenile/00577_00327-30.jpg,3,0.88325125
Antarctissa_juvenile/00597_00046-15.jpg,3,0.89239526
Antarctissa_juvenile/00614_00337-05.jpg,3,0.8747788
Antarctissa_juvenile/00632_00238-16.jpg,3,0.88844615
Antarctissa_juvenile/00645_00263-11.jpg,3,0.876915
Antarctissa_juvenile/00677_00274-06.jpg,3,0.8901938
Antarctissa_juvenile/00692_00316-15.jpg,3,0.88642645
Antarctissa_juvenile/00704_00209-22.jpg,3,0.8885459
Antarctissa_juvenile/00724_00343-17.jpg,3,0.887372
Antarctissa_juvenile/00732_00171-16.jpg,3,0.88834924
Antarctissa_juvenile/00753_00384-04.jpg,3,0.8987032
Antarctissa_juvenile/00773_00087-06.jpg,3,0.8773561
Antarctissa_juvenile/00801_00330-15.jpg,3,0.8731372
Antarctissa_juvenile/00828_00161-28.jpg,3,0.86004615
Antarctissa_juvenile/00851_00039-20.jpg,3,0.69194245
Antarctissa_juvenile/00890_00033-13.jpg,3,0.881856
Antarctissa_juvenile/00923_00261-21.jpg,3,0.89449334
Antarctissa_juvenile/00939_00276-25.jpg,3,0.8877644
Antarctissa_juvenile/00965_00079-01.jpg,3,0.8630186
Antarctissa_juvenile/00991_00036-29.jpg,3,0.8887579
Antarctissa_juvenile/01023_00258-23.jpg,3,0.87598264
Antarctissa_juvenile/01057_00294-14.jpg,3,0.89565855
Antarctissa_juvenile/01114_00315-18.jpg,3,0.88330966
Antarctissa_juvenile/01138_00021-10.jpg,3,0.78157926
Antarctissa_juvenile/01192_00043-26.jpg,3,0.8945081
Antarctissa_juvenile/01227_00340-03.jpg,3,0.8859157
Antarctissa_juvenile/01297_00215-11.jpg,3,0.8774661
Antarctissa_juvenile/01341_00256-30.jpg,3,0.8851655
Antarctissa_juvenile/01398_00333-28.jpg,3,0.887624
Antarctissa_juvenile/01425_00165-19.jpg,3,0.8934345
Antarctissa_juvenile/01502_00148-15.jpg,3,0.8913162
Antarctissa_juvenile/01606_00448-08.jpg,3,0.8867978
Antarctissa_juvenile/01706_00134-01.jpg,3,0.8893965
Antarctissa_juvenile/01896_00323-10.jpg,3,0.89004487
Antarctissa_juvenile/02030_00080-32.jpg,3,0.8888378
Antarctissa_juvenile/02099_00190-15.jpg,3,0.8721642
Antarctissa_juvenile/02271_00304-34.jpg,3,0.8647881
Antarctissa_juvenile/02429_00303-47.jpg,3,0.8201165
Antarctissa_juvenile/02778_00108-47.jpg,3,0.878949
Antarctissa_juvenile/03039_00030-17.jpg,3,0.890292
Antarctissa_juvenile/03543_00022-10.jpg,3,0.8745201
Antarctissa_juvenile/04367_00368-16.jpg,3,0.885686
Antarctissa_longa-strelkovi/03081_00034-38.jpg,4,0.8186839
Antarctissa_longa-strelkovi/04026_00128-19.jpg,4,0.6229543
Antarctissa_longa-strelkovi/04227_00061-20.jpg,2,0.43181494
Antarctissa_longa-strelkovi/04268_00220-25.jpg,4,0.8971915
Antarctissa_longa-strelkovi/04860_00175-05.jpg,4,0.90046775
Antarctissa_longa-strelkovi/05021_00301-09.jpg,4,0.7963948
Antarctissa_longa-strelkovi/05158_00053-10.jpg,4,0.8744012
Antarctissa_longa-strelkovi/05261_00077-21.jpg,4,0.8789475
Antarctissa_longa-strelkovi/05555_00052-04.jpg,19,0.83225304
Antarctissa_longa-strelkovi/05711_00353-01.jpg,19,0.5362434
Antarctissa_longa-strelkovi/05783_00100-21.jpg,4,0.88809955
Antarctissa_longa-strelkovi/05982_00217-32.jpg,4,0.8872211
Antarctissa_longa-strelkovi/06111_00332-27.jpg,4,0.87709355
Antarctissa_longa-strelkovi/06161_00175-32.jpg,4,0.80888367
Antarctissa_longa-strelkovi/06182_00222-20.jpg,4,0.46575293
Antarctissa_longa-strelkovi/06224_00380-03.jpg,4,0.8166593
Antarctissa_longa-strelkovi/06251_00130-15.jpg,4,0.8528157
Antarctissa_longa-strelkovi/06331_00061-19.jpg,4,0.9005719
Antarctissa_longa-strelkovi/06360_00127-39.jpg,4,0.8663055
Antarctissa_longa-strelkovi/06394_00403-19.jpg,4,0.7187173
Antarctissa_longa-strelkovi/06469_00041-30.jpg,4,0.89449406
Antarctissa_longa-strelkovi/06508_00193-15.jpg,4,0.86725587
Antarctissa_longa-strelkovi/06571_00030-18.jpg,4,0.87029284
Antarctissa_longa-strelkovi/06603_00235-28.jpg,4,0.83032894
Antarctissa_longa-strelkovi/06695_00390-19.jpg,4,0.8780093
Antarctissa_longa-strelkovi/06744_00322-25.jpg,4,0.8822233
Antarctissa_longa-strelkovi/06830_00363-27.jpg,4,0.6177673
Antarctissa_longa-strelkovi/06890_00266-26.jpg,4,0.88970804
Antarctissa_longa-strelkovi/07002_00273-31.jpg,4,0.8002876
Antarctissa_longa-strelkovi/07069_00307-40.jpg,4,0.81697756
Antarctissa_longa-strelkovi/07187_00283-09.jpg,4,0.8589778
Antarctissa_longa-strelkovi/07287_00083-09.jpg,4,0.76086724
Antarctissa_longa-strelkovi/07458_00074-06.jpg,4,0.80826247
Antarctissa_longa-strelkovi/07525_00294-15.jpg,4,0.8749597
Antarctissa_longa-strelkovi/07633_00150-04.jpg,4,0.8675673
Antarctissa_longa-strelkovi/07809_00276-22.jpg,4,0.9062774
Antarctissa_longa-strelkovi/07977_00259-03.jpg,4,0.9033658
Antarctissa_longa-strelkovi/08237_00209-11.jpg,4,0.87883985
Antarctissa_longa-strelkovi/08493_00160-20.jpg,4,0.78589195
Antarctissa_longa-strelkovi/08591_00325-16.jpg,2,0.4905675
Antarctissa_longa-strelkovi/08823_00417-01.jpg,19,0.8494491
Antarctissa_longa-strelkovi/09256_00135-31.jpg,4,0.853904
Antarctissa_longa-strelkovi/09416_00272-22.jpg,4,0.86075336
Antarctissa_longa-strelkovi/09629_00397-15.jpg,4,0.8562656
Antarctissa_longa-strelkovi/09830_00062-31.jpg,4,0.861711
Antarctissa_longa-strelkovi/10292_00290-38.jpg,4,0.8333466
Antarctissa_longa-strelkovi/12318_00181-37.jpg,4,0.68866336
Antarctissa_longa-strelkovi/15000_00441-16.jpg,4,0.8755562
Botryocampe_antarctica/02982_00057-11.jpg,20,0.6932549
Botryocampe_antarctica/03774_00242-03.jpg,5,0.82820463
Botryocampe_antarctica/04352_00384-26.jpg,5,0.81429595
Botryocampe_antarctica/04595_00056-19.jpg,5,0.8793316
Botryocampe_antarctica/04801_00124-21.jpg,5,0.8801912
Botryocampe_antarctica/05079_00045-10.jpg,5,0.9036741
Botryocampe_antarctica/05281_00218-04.jpg,5,0.889808
Botryocampe_antarctica/05317_00038-24.jpg,5,0.8354023
Botryocampe_antarctica/05428_00107-16.jpg,5,0.887464
Botryocampe_antarctica/05507_00024-06.jpg,5,0.85632265
Botryocampe_antarctica/05633_00142-17.jpg,5,0.8658101
Botryocampe_antarctica/05739_00302-23.jpg,5,0.7126522
Botryocampe_antarctica/05984_00026-12.jpg,5,0.88202554
Botryocampe_antarctica/06148_00280-42.jpg,5,0.89202476
Botryocampe_antarctica/06226_00095-29.jpg,5,0.58618194
Botryocampe_antarctica/06345_00259-08.jpg,5,0.8952537
Botryocampe_antarctica/06386_00246-06.jpg,5,0.8962582
Botryocampe_antarctica/06579_00398-32.jpg,5,0.8932802
Botryocampe_antarctica/06753_00005-07.jpg,5,0.79778236
Botryocampe_antarctica/06896_00071-15.jpg,5,0.89217806
Botryocampe_antarctica/06963_00260-30.jpg,5,0.8761662
Botryocampe_antarctica/07082_00333-05.jpg,5,0.8865574
Botryocampe_antarctica/07168_00209-42.jpg,5,0.87623614
Botryocampe_antarctica/07232_00263-46.jpg,5,0.895355
Botryocampe_antarctica/07355_00252-11.jpg,5,0.8818712
Botryocampe_antarctica/07487_00084-31.jpg,5,0.80959076
Botryocampe_antarctica/07626_00010-17.jpg,5,0.88322616
Botryocampe_antarctica/07722_00285-04.jpg,5,0.8869241
Botryocampe_antarctica/07799_00061-27.jpg,5,0.8175961
Botryocampe_antarctica/07905_00204-15.jpg,5,0.8645942
Botryocampe_antarctica/08103_00077-08.jpg,5,0.86251956
Botryocampe_antarctica/08286_00138-34.jpg,5,0.8835663
Botryocampe_antarctica/08418_00479-05.jpg,5,0.8722531
Botryocampe_antarctica/08575_00395-29.jpg,5,0.7531025
Botryocampe_antarctica/08748_00034-34.jpg,5,0.8723121
Botryocampe_antarctica/09155_00418-13.jpg,5,0.6577901
Botryocampe_antarctica/09551_00008-05.jpg,5,0.89593244
Botryocampe_antarctica/09967_00108-29.jpg,5,0.85539126
Botryocampe_antarctica/10326_00085-36.jpg,5,0.88766545
Botryocampe_antarctica/11151_00359-22.jpg,5,0.8709282
Botryocampe_inflatum-conithorax/02107_00146-02.jpg,5,0.67281616
Botryocampe_inflatum-conithorax/04033_00256-16.jpg,6,0.69940364
Botryocampe_inflatum-conithorax/04643_00349-11.jpg,6,0.86571866
Botryocampe_inflatum-conithorax/05012_00344-04.jpg,6,0.8195313
Botryocampe_inflatum-conithorax/05259_00173-26.jpg,5,0.5173417
Botryocampe_inflatum-conithorax/05560_00119-10.jpg,6,0.6868238
Botryocampe_inflatum-conithorax/06984_00097-24.jpg,6,0.5560198
Botryocampe_inflatum-conithorax/07862_00258-15.jpg,5,0.8943882
Ceratocyrtis_historicosus/02934_00173-26.jpg,7,0.845962
Ceratocyrtis_historicosus/04505_00156-12.jpg,7,0.8282978
Ceratocyrtis_historicosus/05709_00312-02.jpg,18,0.6587253
Ceratocyrtis_historicosus/06043_00340-02.jpg,7,0.8674771
Ceratocyrtis_historicosus/07298_00300-22.jpg,7,0.8804574
Ceratocyrtis_historicosus/08312_00394-39.jpg,7,0.8825225
Ceratocyrtis_historicosus/09080_00326-40.jpg,7,0.8106508
Ceratocyrtis_historicosus/09561_00214-20.jpg,7,0.8667416
Ceratocyrtis_historicosus/10123_00189-39.jpg,7,0.75677174
Ceratocyrtis_historicosus/13532_00434-27.jpg,7,0.8791468
Cycladophora_bicornis/00314_00136-13.jpg,14,0.4544049
Cycladophora_bicornis/00731_00031-11.jpg,8,0.87852305
Cycladophora_bicornis/00977_00395-03.jpg,8,0.8413764
Cycladophora_bicornis/01129_00297-20.jpg,8,0.7838489
Cycladophora_bicornis/01225_00226-07.jpg,8,0.83840597
Cycladophora_bicornis/01381_00128-02.jpg,8,0.743707
Cycladophora_bicornis/01570_00270-09.jpg,8,0.8408386
Cycladophora_bicornis/01647_00393-24.jpg,8,0.83513576
Cycladophora_bicornis/01740_00174-15.jpg,8,0.87149125
Cycladophora_bicornis/01865_00106-04.jpg,8,0.78939843
Cycladophora_bicornis/02007_00164-11.jpg,8,0.8728944
Cycladophora_bicornis/02098_00206-13.jpg,8,0.85820186
Cycladophora_bicornis/02206_00057-12.jpg,8,0.8591759
Cycladophora_bicornis/02424_00058-02.jpg,8,0.8660511
Cycladophora_bicornis/02469_00141-09.jpg,8,0.8476026
Cycladophora_bicornis/02655_00098-16.jpg,8,0.41581035
Cycladophora_bicornis/02772_00207-13.jpg,8,0.7301503
Cycladophora_bicornis/02865_00350-08.jpg,8,0.7606314
Cycladophora_bicornis/03001_00171-27.jpg,8,0.7862475
Cycladophora_bicornis/03062_00190-20.jpg,8,0.8497624
Cycladophora_bicornis/03153_00342-03.jpg,8,0.8654522
Cycladophora_bicornis/03216_00029-05.jpg,8,0.80940557
Cycladophora_bicornis/03368_00209-06.jpg,8,0.8293385
Cycladophora_bicornis/03725_00384-12.jpg,8,0.8788987
Cycladophora_bicornis/04112_00034-16.jpg,8,0.8316919
Cycladophora_bicornis/04494_00173-17.jpg,8,0.83346546
Cycladophora_bicornis/04693_00390-12.jpg,8,0.8203453
Cycladophora_bicornis/04907_00446-10.jpg,8,0.82633823
Cycladophora_bicornis/05091_00048-15.jpg,8,0.7829066
Cycladophora_bicornis/05234_00131-02.jpg,8,0.86079013
Cycladophora_bicornis/05351_00224-21.jpg,8,0.87775534
Cycladophora_bicornis/05422_00413-15.jpg,8,0.8506794
Cycladophora_bicornis/05550_00453-03.jpg,8,0.86397153
Cycladophora_bicornis/05715_00375-10.jpg,8,0.86442614
Cycladophora_bicornis/05885_00341-05.jpg,8,0.8270554
Cycladophora_bicornis/06029_00106-03.jpg,8,0.86919016
Cycladophora_bicornis/06148_00131-27.jpg,8,0.77553165
Cycladophora_bicornis/06389_00399-09.jpg,8,0.8547109
Cycladophora_bicornis/06574_00226-40.jpg,10,0.53968275
Cycladophora_bicornis/06808_00329-12.jpg,8,0.527617
Cycladophora_bicornis/07039_00190-25.jpg,8,0.79800177
Cycladophora_bicornis/07356_00127-05.jpg,8,0.8643195
Cycladophora_bicornis/07658_00170-24.jpg,8,0.76689434
Cycladophora_bicornis/07922_00398-10.jpg,8,0.8260268
Cycladophora_bicornis/08137_00297-09.jpg,8,0.86679196
Cycladophora_bicornis/08433_00089-12.jpg,8,0.8727084
Cycladophora_bicornis/08844_00095-08.jpg,8,0.8965903
Cycladophora_bicornis/09350_00088-24.jpg,8,0.8839002
Cycladophora_bicornis/10147_00407-19.jpg,8,0.84528565
Cycladophora_bicornis/10822_00336-03.jpg,8,0.8662707
Cycladophora_bicornis/13680_00442-20.jpg,8,0.88854504
Cycladophora_cornutoides/02052_00117-10.jpg,10,0.7225984
Cycladophora_cornutoides/02506_00008-05.jpg,9,0.59187144
Cycladophora_cornutoides/03198_00234-41.jpg,10,0.4948984
Cycladophora_cornutoides/03858_00176-03.jpg,10,0.8285478
Cycladophora_cornutoides/04008_00024-16.jpg,9,0.85116553
Cycladophora_cornutoides/04295_00212-14.jpg,9,0.72125953
Cycladophora_cornutoides/04385_00289-07.jpg,9,0.81862634
Cycladophora_cornutoides/04484_00243-15.jpg,9,0.83397007
Cycladophora_cornutoides/04681_00468-05.jpg,9,0.81041014
Cycladophora_cornutoides/04749_00280-15.jpg,10,0.8268772
Cycladophora_cornutoides/04940_00153-12.jpg,9,0.86274856
Cycladophora_cornutoides/05206_00343-24.jpg,9,0.5163053
Cycladophora_cornutoides/05334_00076-07.jpg,9,0.86954534
Cycladophora_cornutoides/05656_00017-09.jpg,9,0.86560506
Cycladophora_cornutoides/05795_00051-18.jpg,9,0.87995106
Cycladophora_cornutoides/05924_00118-04.jpg,9,0.89357895
Cycladophora_cornutoides/06102_00376-19.jpg,9,0.78160715
Cycladophora_cornutoides/06342_00064-09.jpg,9,0.66087097
Cycladophora_cornutoides/06538_00022-23.jpg,9,0.8256018
Cycladophora_cornutoides/06708_00111-07.jpg,9,0.8608741
Cycladophora_cornutoides/06754_00326-26.jpg,9,0.86810726
Cycladophora_cornutoides/06956_00210-17.jpg,9,0.7662615
Cycladophora_cornutoides/07080_00266-23.jpg,9,0.86019397
Cycladophora_cornutoides/07196_00371-24.jpg,9,0.8732878
Cycladophora_cornutoides/07374_00215-21.jpg,9,0.77139556
Cycladophora_cornutoides/07473_00202-24.jpg,9,0.8545975
Cycladophora_cornutoides/07639_00020-03.jpg,10,0.8866144
Cycladophora_cornutoides/07834_00304-28.jpg,9,0.87455726
Cycladophora_cornutoides/08045_00200-18.jpg,9,0.75666934
Cycladophora_cornutoides/08233_00379-19.jpg,9,0.84505326
Cycladophora_cornutoides/08320_00070-15.jpg,9,0.51838124
Cycladophora_cornutoides/08473_00144-33.jpg,9,0.839306
Cycladophora_cornutoides/08892_00205-03.jpg,9,0.833618
Cycladophora_cornutoides/09258_00405-43.jpg,9,0.81294775
Cycladophora_cornutoides/09768_00429-18.jpg,9,0.76365393
Cycladophora_cornutoides/09973_00394-27.jpg,9,0.8657857
Cycladophora_davisiana/00002_00122-12.jpg,10,0.88902193
Cycladophora_davisiana/00002_00165-02.jpg,10,0.8305765
Cycladophora_davisiana/00004_00104-03.jpg,10,0.85833585
Cycladophora_davisiana/00004_00117-08.jpg,10,0.8765721
Cycladophora_davisiana/00005_00077-15.jpg,10,0.88767934
Cycladophora_davisiana/00006_00077-23.jpg,10,0.87274486
Cycladophora_davisiana/00006_00249-17.jpg,10,0.8677128
Cycladophora_davisiana/00006_00444-03.jpg,10,0.8944638
Cycladophora_davisiana/00007_00129-10.jpg,10,0.8372084
Cycladophora_davisiana/00007_00308-09.jpg,10,0.8520358
Cycladophora_davisiana/00008_00042-13.jpg,10,0.8699903
Cycladophora_davisiana/00008_00127-01.jpg,10,0.893253
Cycladophora_davisiana/00008_00237-05.jpg,10,0.8702242
Cycladophora_davisiana/00009_00308-06.jpg,10,0.85688466
Cycladophora_davisiana/00010_00211-01.jpg,10,0.8436984
Cycladophora_davisiana/00010_00250-06.jpg,10,0.8630802
Cycladophora_davisiana/00010_00302-17.jpg,10,0.8294218
Cycladophora_davisiana/00011_00135-18.jpg,10,0.899229
Cycladophora_davisiana/00011_00161-04.jpg,10,0.8688024
Cycladophora_davisiana/00012_00251-16.jpg,10,0.6288089
Cycladophora_davisiana/00012_00261-03.jpg,10,0.87136
Cycladophora_davisiana/00012_00331-09.jpg,10,0.8533535
Cycladophora_davisiana/00013_00120-08.jpg,10,0.8653159
Cycladophora_davisiana/00013_00157-01.jpg,10,0.8461497
Cycladophora_davisiana/00014_00139-04.jpg,10,0.8433672
Cycladophora_davisiana/00015_00193-03.jpg,10,0.8755763
Cycladophora_davisiana/00015_00213-22.jpg,10,0.86138463
Cycladophora_davisiana/00015_00270-09.jpg,10,0.8600633
Cycladophora_davisiana/00016_00171-03.jpg,10,0.8560157
Cycladophora_davisiana/00016_00228-11.jpg,10,0.8649377
Cycladophora_davisiana/00017_00086-30.jpg,10,0.8730006
Cycladophora_davisiana/00018_00060-06.jpg,10,0.8760792
Cycladophora_davisiana/00018_00141-49.jpg,10,0.87955785
Cycladophora_davisiana/00018_00187-30.jpg,10,0.8643191
Cycladophora_davisiana/00019_00031-01.jpg,10,0.86094934
Cycladophora_davisiana/00019_00053-13.jpg,10,0.8885644
Cycladophora_davisiana/00019_00151-18.jpg,10,0.8672437
Cycladophora_davisiana/00019_00317-08.jpg,10,0.8824602
Cycladophora_davisiana/00020_00030-11.jpg,10,0.87214345
Cycladophora_davisiana/00020_00080-16.jpg,10,0.75249887
Cycladophora_davisiana/00020_00212-10.jpg,10,0.8804129
Cycladophora_davisiana/00020_00235-11.jpg,10,0.85282356
